Advent of Code - Day 15
Opening file C:/Users/aforgiel/source/repos/AdventOfCode2023/AdventOfCodeDay15/input.txt
Steps: 4000
[0001] tsqxjb=8 => 65, label: tsqxjb, instruction: 2, length: 8, box: 44
[3131] hfcjfx- => 198, label: hfcjfx, instruction: 1, length: 0, box: 57
[3132] ld=9 => 54, label: ld, instruction: 2, length: 9, box: 144
[3133] dvn=9 => 78, label: dvn, instruction: 2, length: 9, box: 168
[3134] scd=1 => 200, label: scd, instruction: 2, length: 1, box: 106
[3135] njnpq- => 36, label: njnpq, instruction: 1, length: 0, box: 183
[3136] gdtqh- => 37, label: gdtqh, instruction: 1, length: 0, box: 168
[3137] php- => 197, label: php, instruction: 1, length: 0, box: 72
[3138] zxnq=4 => 18, label: zxnq, instruction: 2, length: 4, box: 161
[3139] thq- => 234, label: thq, instruction: 1, length: 0, box: 29
[3140] rzd=3 => 112, label: rzd, instruction: 2, length: 3, box: 48
[3141] ts- => 4, label: ts, instruction: 1, length: 0, box: 151
[3142] nvld=1 => 178, label: nvld, instruction: 2, length: 1, box: 20
[3143] jdh=1 => 244, label: jdh, instruction: 2, length: 1, box: 22
[3144] sdkkg- => 33, label: sdkkg, instruction: 1, length: 0, box: 228
[3145] qkmnn- => 146, label: qkmnn, instruction: 1, length: 0, box: 69
[3146] pf- => 147, label: pf, instruction: 1, length: 0, box: 54
[3147] mss=3 => 243, label: mss, instruction: 2, length: 3, box: 83
[3148] vl- => 127, label: vl, instruction: 1, length: 0, box: 98
[3149] bjvn=2 => 223, label: bjvn, instruction: 2, length: 2, box: 176
[3150] jvnjh=4 => 113, label: jvnjh, instruction: 2, length: 4, box: 32
[3151] fn=7 => 120, label: fn, instruction: 2, length: 7, box: 116
[3152] jdkkq=1 => 115, label: jdkkq, instruction: 2, length: 1, box: 181
[3153] bt=4 => 103, label: bt, instruction: 2, length: 4, box: 86
[3154] cpnx- => 70, label: cpnx, instruction: 1, length: 0, box: 185
[3155] qsv- => 231, label: qsv, instruction: 1, length: 0, box: 74
[3156] fzfg- => 10, label: fzfg, instruction: 1, length: 0, box: 61
[3157] fjv- => 99, label: fjv, instruction: 1, length: 0, box: 6
[3158] dph=7 => 128, label: dph, instruction: 2, length: 7, box: 124
[3159] hz- => 159, label: hz, instruction: 1, length: 0, box: 130
[3160] tdg=3 => 15, label: tdg, instruction: 2, length: 3, box: 239
[3161] hxn- => 139, label: hxn, instruction: 1, length: 0, box: 174
[3162] jcl- => 198, label: jcl, instruction: 1, length: 0, box: 57
[3163] fp- => 243, label: fp, instruction: 1, length: 0, box: 150
[3164] vn=4 => 85, label: vn, instruction: 2, length: 4, box: 132
[3165] kc=9 => 196, label: kc, instruction: 2, length: 9, box: 94
[3166] qxm- => 179, label: qxm, instruction: 1, length: 0, box: 86
[3167] shxm=1 => 238, label: shxm, instruction: 2, length: 1, box: 208
[3168] qjf- => 30, label: qjf, instruction: 1, length: 0, box: 17
[3169] bg=9 => 63, label: bg, instruction: 2, length: 9, box: 121
[3170] ds- => 244, label: ds, instruction: 1, length: 0, box: 135
[3171] mkm=4 => 214, label: mkm, instruction: 2, length: 4, box: 229
[3172] bjbrrv- => 101, label: bjbrrv, instruction: 1, length: 0, box: 232
[3173] qsv=9 => 48, label: qsv, instruction: 2, length: 9, box: 74
[3174] czv=9 => 137, label: czv, instruction: 2, length: 9, box: 131
[3175] rfh- => 221, label: rfh, instruction: 1, length: 0, box: 224
[3176] ljv=2 => 219, label: ljv, instruction: 2, length: 2, box: 44
[3177] ljv=1 => 202, label: ljv, instruction: 2, length: 1, box: 44
[3178] jxlg=3 => 133, label: jxlg, instruction: 2, length: 3, box: 165
[3179] mb=6 => 226, label: mb, instruction: 2, length: 6, box: 143
[3180] dt- => 21, label: dt, instruction: 1, length: 0, box: 152
[3181] tms=8 => 249, label: tms, instruction: 2, length: 8, box: 228
[3182] mpvh- => 232, label: mpvh, instruction: 1, length: 0, box: 59
[3183] cv- => 38, label: cv, instruction: 1, length: 0, box: 153
[3184] jvtl- => 157, label: jvtl, instruction: 1, length: 0, box: 160
[3185] vv=9 => 50, label: vv, instruction: 2, length: 9, box: 12
[3186] ttx- => 29, label: ttx, instruction: 1, length: 0, box: 32
[3187] jkmvr- => 247, label: jkmvr, instruction: 1, length: 0, box: 90
[3188] dqrx- => 156, label: dqrx, instruction: 1, length: 0, box: 175
[3189] gp=4 => 232, label: gp, instruction: 2, length: 4, box: 183
[3190] dhrgg=9 => 34, label: dhrgg, instruction: 2, length: 9, box: 252
[3191] vhvpk- => 204, label: vhvpk, instruction: 1, length: 0, box: 223
[3192] kzbc- => 87, label: kzbc, instruction: 1, length: 0, box: 186
[3193] vf- => 185, label: vf, instruction: 1, length: 0, box: 252
[3194] cq- => 129, label: cq, instruction: 1, length: 0, box: 68
[3195] gq- => 69, label: gq, instruction: 1, length: 0, box: 200
[3196] hscr- => 189, label: hscr, instruction: 1, length: 0, box: 192
[3197] rj=8 => 209, label: rj, instruction: 2, length: 8, box: 188
[3198] ldvl- => 15, label: ldvl, instruction: 1, length: 0, box: 242
[3199] nltf- => 145, label: nltf, instruction: 1, length: 0, box: 84
[3200] vtm- => 52, label: vtm, instruction: 1, length: 0, box: 199
[3201] jkjrx- => 54, label: jkjrx, instruction: 1, length: 0, box: 169
[3202] cdq=1 => 118, label: cdq, instruction: 2, length: 1, box: 88
[3203] rvv- => 187, label: rvv, instruction: 1, length: 0, box: 222
[3204] nz=8 => 221, label: nz, instruction: 2, length: 8, box: 72
[3205] mp- => 74, label: mp, instruction: 1, length: 0, box: 125
[3206] gdtqh- => 37, label: gdtqh, instruction: 1, length: 0, box: 168
[3207] mzg- => 75, label: mzg, instruction: 1, length: 0, box: 110
[3208] vnh=3 => 108, label: vnh, instruction: 2, length: 3, box: 172
[3209] jhj=3 => 124, label: jhj, instruction: 2, length: 3, box: 188
[3210] qjf=4 => 130, label: qjf, instruction: 2, length: 4, box: 17
[3211] prdgn- => 200, label: prdgn, instruction: 1, length: 0, box: 27
[3212] cn- => 30, label: cn, instruction: 1, length: 0, box: 17
[3213] cqcn=4 => 198, label: cqcn, instruction: 2, length: 4, box: 213
[3214] zxf=7 => 28, label: zxf, instruction: 2, length: 7, box: 152
[3215] gmvc=6 => 224, label: gmvc, instruction: 2, length: 6, box: 205
[3216] jvnjh=3 => 96, label: jvnjh, instruction: 2, length: 3, box: 32
[3217] vnh- => 105, label: vnh, instruction: 1, length: 0, box: 172
[3218] qsv=6 => 253, label: qsv, instruction: 2, length: 6, box: 74
[3219] nfdkq=5 => 6, label: nfdkq, instruction: 2, length: 5, box: 36
[3220] kskj=4 => 180, label: kskj, instruction: 2, length: 4, box: 3
[3221] fpmhbp=2 => 140, label: fpmhbp, instruction: 2, length: 2, box: 189
[3222] zz=5 => 182, label: zz, instruction: 2, length: 5, box: 212
[3223] kkk=9 => 39, label: kkk, instruction: 2, length: 9, box: 97
[3224] cqcn- => 34, label: cqcn, instruction: 1, length: 0, box: 213
[3225] lcrbv=7 => 61, label: lcrbv, instruction: 2, length: 7, box: 153
[3226] zd- => 59, label: zd, instruction: 1, length: 0, box: 94
[3227] chhq=1 => 146, label: chhq, instruction: 2, length: 1, box: 244
[3228] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[3229] td- => 21, label: td, instruction: 1, length: 0, box: 152
[3230] dsc- => 39, label: dsc, instruction: 1, length: 0, box: 138
[3231] nm=2 => 250, label: nm, instruction: 2, length: 2, box: 107
[3232] lk- => 116, label: lk, instruction: 1, length: 0, box: 7
[3233] tch=4 => 16, label: tch, instruction: 2, length: 4, box: 223
[3234] bz=2 => 107, label: bz, instruction: 2, length: 2, box: 188
[3235] fvd=1 => 126, label: fvd, instruction: 2, length: 1, box: 96
[3236] ng- => 82, label: ng, instruction: 1, length: 0, box: 5
[3237] gfq- => 59, label: gfq, instruction: 1, length: 0, box: 94
[3238] vlcvb=4 => 94, label: vlcvb, instruction: 2, length: 4, box: 109
[3239] jxkh=7 => 185, label: jxkh, instruction: 2, length: 7, box: 149
[3240] cn- => 30, label: cn, instruction: 1, length: 0, box: 17
[3241] dtv=1 => 204, label: dtv, instruction: 2, length: 1, box: 238
[3242] mx=9 => 75, label: mx, instruction: 2, length: 9, box: 5
[3243] jr- => 249, label: jr, instruction: 1, length: 0, box: 60
[3244] cqcn=4 => 198, label: cqcn, instruction: 2, length: 4, box: 213
[3245] qxm- => 179, label: qxm, instruction: 1, length: 0, box: 86
[3246] nr=1 => 222, label: nr, instruction: 2, length: 1, box: 192
[3247] lx- => 33, label: lx, instruction: 1, length: 0, box: 228
[3248] jtc=6 => 100, label: jtc, instruction: 2, length: 6, box: 209
[3249] sz- => 186, label: sz, instruction: 1, length: 0, box: 237
[3250] pmhz- => 188, label: pmhz, instruction: 1, length: 0, box: 207
[3251] qfl=7 => 215, label: qfl, instruction: 2, length: 7, box: 243
[3252] vkqzk=3 => 23, label: vkqzk, instruction: 2, length: 3, box: 247
[3253] fhx=6 => 25, label: fhx, instruction: 2, length: 6, box: 230
[3254] cqnpv- => 213, label: cqnpv, instruction: 1, length: 0, box: 88
[3255] jlxf- => 17, label: jlxf, instruction: 1, length: 0, box: 212
[3256] txbr=8 => 53, label: txbr, instruction: 2, length: 8, box: 160
[3257] zvb- => 47, label: zvb, instruction: 1, length: 0, box: 18
[3258] hng- => 186, label: hng, instruction: 1, length: 0, box: 237
[3259] hr=2 => 105, label: hr, instruction: 2, length: 2, box: 250
[3260] txbr- => 157, label: txbr, instruction: 1, length: 0, box: 160
[3261] mbdcz=3 => 160, label: mbdcz, instruction: 2, length: 3, box: 96
[3262] vh=8 => 115, label: vh, instruction: 2, length: 8, box: 30
[3263] sq=5 => 54, label: sq, instruction: 2, length: 5, box: 84
[3264] lk- => 116, label: lk, instruction: 1, length: 0, box: 7
[3265] qfmjv=8 => 25, label: qfmjv, instruction: 2, length: 8, box: 4
[3266] rkr=7 => 147, label: rkr, instruction: 2, length: 7, box: 47
[3267] sn- => 46, label: sn, instruction: 1, length: 0, box: 33
[3268] jlxf- => 17, label: jlxf, instruction: 1, length: 0, box: 212
[3269] bjbrrv=4 => 57, label: bjbrrv, instruction: 2, length: 4, box: 232
[3270] lfbxds- => 192, label: lfbxds, instruction: 1, length: 0, box: 147
[3271] vnf=9 => 112, label: vnf, instruction: 2, length: 9, box: 138
[3272] cqcn- => 34, label: cqcn, instruction: 1, length: 0, box: 213
[3273] dznp=2 => 11, label: dznp, instruction: 2, length: 2, box: 92
[3274] bjt- => 29, label: bjt, instruction: 1, length: 0, box: 32
[3275] jfp=9 => 134, label: jfp, instruction: 2, length: 9, box: 224
[3276] qghqc=1 => 146, label: qghqc, instruction: 2, length: 1, box: 244
[3277] ct- => 228, label: ct, instruction: 1, length: 0, box: 119
[3278] rqxk- => 131, label: rqxk, instruction: 1, length: 0, box: 38
[3279] mmf- => 173, label: mmf, instruction: 1, length: 0, box: 176
[3280] nlcv=9 => 57, label: nlcv, instruction: 2, length: 9, box: 51
[3281] ngttt=3 => 49, label: ngttt, instruction: 2, length: 3, box: 209
[3282] ljv=2 => 219, label: ljv, instruction: 2, length: 2, box: 44
[3283] vgk- => 117, label: vgk, instruction: 1, length: 0, box: 248
[3284] hbh- => 143, label: hbh, instruction: 1, length: 0, box: 114
[3285] flf=1 => 86, label: flf, instruction: 2, length: 1, box: 56
[3286] nltf=6 => 71, label: nltf, instruction: 2, length: 6, box: 84
[3287] ts=6 => 234, label: ts, instruction: 2, length: 6, box: 151
[3288] cq- => 129, label: cq, instruction: 1, length: 0, box: 68
[3289] zsrs=7 => 22, label: zsrs, instruction: 2, length: 7, box: 82
[3290] vf- => 185, label: vf, instruction: 1, length: 0, box: 252
[3291] cq- => 129, label: cq, instruction: 1, length: 0, box: 68
[3292] gmvc=1 => 139, label: gmvc, instruction: 2, length: 1, box: 205
[3293] fp- => 243, label: fp, instruction: 1, length: 0, box: 150
[3294] qzd=2 => 14, label: qzd, instruction: 2, length: 2, box: 255
[3295] bfvzh- => 29, label: bfvzh, instruction: 1, length: 0, box: 32
[3296] kxsj=9 => 166, label: kxsj, instruction: 2, length: 9, box: 0
[3297] zhl- => 203, label: zhl, instruction: 1, length: 0, box: 238
[3298] xnj- => 45, label: xnj, instruction: 1, length: 0, box: 48
[3299] kx=6 => 150, label: kx, instruction: 2, length: 6, box: 195
[3300] xr=2 => 121, label: xr, instruction: 2, length: 2, box: 10
[3301] jdh- => 115, label: jdh, instruction: 1, length: 0, box: 22
[3302] ggdb=7 => 72, label: ggdb, instruction: 2, length: 7, box: 68
[3303] ltxz- => 79, label: ltxz, instruction: 1, length: 0, box: 50
[3304] rm=2 => 254, label: rm, instruction: 2, length: 2, box: 239
[3305] svhqlj=6 => 91, label: svhqlj, instruction: 2, length: 6, box: 232
[3306] xj=4 => 19, label: xj, instruction: 2, length: 4, box: 130
[3307] dj=5 => 16, label: dj, instruction: 2, length: 5, box: 238
[3308] hkh=8 => 144, label: hkh, instruction: 2, length: 8, box: 155
[3309] mx- => 82, label: mx, instruction: 1, length: 0, box: 5
[3310] zxf- => 21, label: zxf, instruction: 1, length: 0, box: 152
[3311] qh=9 => 63, label: qh, instruction: 2, length: 9, box: 121
[3312] fcn- => 4, label: fcn, instruction: 1, length: 0, box: 151
[3313] gbv- => 28, label: gbv, instruction: 1, length: 0, box: 47
[3314] qr- => 80, label: qr, instruction: 1, length: 0, box: 35
[3315] drv- => 105, label: drv, instruction: 1, length: 0, box: 172
[3316] qpv=2 => 246, label: qpv, instruction: 2, length: 2, box: 231
[3317] zgx- => 38, label: zgx, instruction: 1, length: 0, box: 153
[3318] bc- => 130, label: bc, instruction: 1, length: 0, box: 53
[3319] pmhz- => 188, label: pmhz, instruction: 1, length: 0, box: 207
[3320] dfj=3 => 20, label: dfj, instruction: 2, length: 3, box: 84
[3321] gt=9 => 1, label: gt, instruction: 2, length: 9, box: 251
[3322] zs- => 42, label: zs, instruction: 1, length: 0, box: 93
[3323] gfq=6 => 145, label: gfq, instruction: 2, length: 6, box: 94
[3324] sb=6 => 104, label: sb, instruction: 2, length: 6, box: 85
[3325] dhrgg=5 => 222, label: dhrgg, instruction: 2, length: 5, box: 252
[3326] zg=8 => 70, label: zg, instruction: 2, length: 8, box: 145
[3327] nlcv- => 96, label: nlcv, instruction: 1, length: 0, box: 51
[3328] pf=5 => 88, label: pf, instruction: 2, length: 5, box: 54
[3329] mkm=3 => 197, label: mkm, instruction: 2, length: 3, box: 229
[3330] qrfx=8 => 86, label: qrfx, instruction: 2, length: 8, box: 161
[3331] bg- => 6, label: bg, instruction: 1, length: 0, box: 121
[3332] kc=4 => 111, label: kc, instruction: 2, length: 4, box: 94
[3333] hxn=1 => 140, label: hxn, instruction: 2, length: 1, box: 174
[3334] szj=8 => 60, label: szj, instruction: 2, length: 8, box: 199
[3335] ht=5 => 254, label: ht, instruction: 2, length: 5, box: 28
[3336] zfr- => 47, label: zfr, instruction: 1, length: 0, box: 18
[3337] rfh=1 => 254, label: rfh, instruction: 2, length: 1, box: 224
[3338] bjvn- => 173, label: bjvn, instruction: 1, length: 0, box: 176
[3339] vnh=8 => 193, label: vnh, instruction: 2, length: 8, box: 172
[3340] gx=6 => 146, label: gx, instruction: 2, length: 6, box: 63
[3341] rbhl=8 => 221, label: rbhl, instruction: 2, length: 8, box: 72
[3342] gg=5 => 64, label: gg, instruction: 2, length: 5, box: 30
[3343] nbg=7 => 235, label: nbg, instruction: 2, length: 7, box: 135
[3344] bjgs- => 115, label: bjgs, instruction: 1, length: 0, box: 22
[3345] bjst- => 224, label: bjst, instruction: 1, length: 0, box: 179
[3346] zgrn- => 190, label: zgrn, instruction: 1, length: 0, box: 177
[3347] kkk=1 => 159, label: kkk, instruction: 2, length: 1, box: 97
[3348] dfj=4 => 37, label: dfj, instruction: 2, length: 4, box: 84
[3349] hz- => 159, label: hz, instruction: 1, length: 0, box: 130
[3350] td- => 21, label: td, instruction: 1, length: 0, box: 152
[3351] qkmnn- => 146, label: qkmnn, instruction: 1, length: 0, box: 69
[3352] sgnz- => 79, label: sgnz, instruction: 1, length: 0, box: 50
[3353] qfv=2 => 108, label: qfv, instruction: 2, length: 2, box: 157
[3354] nsp- => 94, label: nsp, instruction: 1, length: 0, box: 81
[3355] tms- => 33, label: tms, instruction: 1, length: 0, box: 228
[3356] jmp=4 => 248, label: jmp, instruction: 2, length: 4, box: 199
[3357] jkjrx=9 => 111, label: jkjrx, instruction: 2, length: 9, box: 169
[3358] frp- => 37, label: frp, instruction: 1, length: 0, box: 168
[3359] sn- => 46, label: sn, instruction: 1, length: 0, box: 33
[3360] kvzd=9 => 165, label: kvzd, instruction: 2, length: 9, box: 31
[3361] gdg- => 143, label: gdg, instruction: 1, length: 0, box: 114
[3362] nr- => 189, label: nr, instruction: 1, length: 0, box: 192
[3363] dsc=8 => 95, label: dsc, instruction: 2, length: 8, box: 138
[3364] jvtl=2 => 207, label: jvtl, instruction: 2, length: 2, box: 160
[3365] stf- => 138, label: stf, instruction: 1, length: 0, box: 189
[3366] jr- => 249, label: jr, instruction: 1, length: 0, box: 60
[3367] bffjx- => 13, label: bffjx, instruction: 1, length: 0, box: 16
[3368] cx- => 104, label: cx, instruction: 1, length: 0, box: 187
[3369] gpknq- => 62, label: gpknq, instruction: 1, length: 0, box: 49
[3370] jnzl=3 => 222, label: jnzl, instruction: 2, length: 3, box: 222
[3371] tdg=1 => 237, label: tdg, instruction: 2, length: 1, box: 239
[3372] vjtk- => 60, label: vjtk, instruction: 1, length: 0, box: 79
[3373] mc=2 => 207, label: mc, instruction: 2, length: 2, box: 160
[3374] jlxf=9 => 250, label: jlxf, instruction: 2, length: 9, box: 212
[3375] tdg- => 220, label: tdg, instruction: 1, length: 0, box: 239
[3376] mbdcz- => 93, label: mbdcz, instruction: 1, length: 0, box: 96
[3377] jn- => 117, label: jn, instruction: 1, length: 0, box: 248
[3378] spmz=6 => 125, label: spmz, instruction: 2, length: 6, box: 202
[3379] hqs- => 217, label: hqs, instruction: 1, length: 0, box: 28
[3380] xr- => 167, label: xr, instruction: 1, length: 0, box: 10
[3381] fc- => 70, label: fc, instruction: 1, length: 0, box: 185
[3382] ld- => 141, label: ld, instruction: 1, length: 0, box: 144
[3383] thq=6 => 48, label: thq, instruction: 2, length: 6, box: 29
[3384] qx=6 => 28, label: qx, instruction: 2, length: 6, box: 137
[3385] fhgz=9 => 181, label: fhgz, instruction: 2, length: 9, box: 47
[3386] jrc- => 124, label: jrc, instruction: 1, length: 0, box: 143
[3387] xrqhbm=8 => 215, label: xrqhbm, instruction: 2, length: 8, box: 2
[3388] zvzc=5 => 223, label: zvzc, instruction: 2, length: 5, box: 221
[3389] pnblf- => 239, label: pnblf, instruction: 1, length: 0, box: 210
[3390] hc- => 168, label: hc, instruction: 1, length: 0, box: 251
[3391] tr=2 => 117, label: tr, instruction: 2, length: 2, box: 134
[3392] fcn=1 => 149, label: fcn, instruction: 2, length: 1, box: 151
[3393] gcf- => 61, label: gcf, instruction: 1, length: 0, box: 64
[3394] hk- => 176, label: hk, instruction: 1, length: 0, box: 131
[3395] xtnl=5 => 40, label: xtnl, instruction: 2, length: 5, box: 6
[3396] nqfn- => 48, label: nqfn, instruction: 1, length: 0, box: 3
[3397] ggt- => 207, label: ggt, instruction: 1, length: 0, box: 178
[3398] bt- => 179, label: bt, instruction: 1, length: 0, box: 86
[3399] xqqdv- => 65, label: xqqdv, instruction: 1, length: 0, box: 4
[3400] rx- => 71, label: rx, instruction: 1, length: 0, box: 170
[3401] qkmnn=6 => 88, label: qkmnn, instruction: 2, length: 6, box: 69
[3402] rkx=2 => 100, label: rkx, instruction: 2, length: 2, box: 149
[3403] ht- => 217, label: ht, instruction: 1, length: 0, box: 28
[3404] bjvn- => 173, label: bjvn, instruction: 1, length: 0, box: 176
[3405] kxsj- => 253, label: kxsj, instruction: 1, length: 0, box: 0
[3406] zsfls- => 255, label: zsfls, instruction: 1, length: 0, box: 226
[3407] jvnjh=5 => 130, label: jvnjh, instruction: 2, length: 5, box: 32
[3408] jnzl=5 => 0, label: jnzl, instruction: 2, length: 5, box: 222
